track.name,name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster,song_match
Evening Kitchen,Band of Horses,1Z94DVkRor1ZzFPICesOUt,0.335,0.15,5,-12.53,1,0.0318,0.97,0.000665,0.111,0.147,183.347,audio_features,1Z94DVkRor1ZzFPICesOUt,spotify:track:1Z94DVkRor1ZzFPICesOUt,https://api.spotify.com/v1/tracks/1Z94DVkRor1ZzFPICesOUt,https://api.spotify.com/v1/audio-analysis/1Z94DVkRor1ZzFPICesOUt,236933,4,3,eveningkitchen
Is There A Ghost,Band of Horses,5qWgGPylB0Al9IVq2HKTHE,0.3,0.843,1,-3.841,1,0.0354,0.0049,4.86e-06,0.079,0.139,135.648,audio_features,5qWgGPylB0Al9IVq2HKTHE,spotify:track:5qWgGPylB0Al9IVq2HKTHE,https://api.spotify.com/v1/tracks/5qWgGPylB0Al9IVq2HKTHE,https://api.spotify.com/v1/audio-analysis/5qWgGPylB0Al9IVq2HKTHE,179667,4,10,isthereaghost
You Are Unstoppable,Conchita Wurst,5OcLCKq7zpnDYt9LEsvHF1,0.415,0.837,4,-3.324,1,0.0531,0.218,0.0,0.124,0.757,154.503,audio_features,5OcLCKq7zpnDYt9LEsvHF1,spotify:track:5OcLCKq7zpnDYt9LEsvHF1,https://api.spotify.com/v1/tracks/5OcLCKq7zpnDYt9LEsvHF1,https://api.spotify.com/v1/audio-analysis/5OcLCKq7zpnDYt9LEsvHF1,210093,4,10,youareunstoppable
L'chaim,Михаил Борисович,1YXgz5b8O856fvTl25Yrld,0.624,0.819,10,-5.695,0,0.0415,0.747,0.0,0.0666,0.689,141.918,audio_features,1YXgz5b8O856fvTl25Yrld,spotify:track:1YXgz5b8O856fvTl25Yrld,https://api.spotify.com/v1/tracks/1YXgz5b8O856fvTl25Yrld,https://api.spotify.com/v1/audio-analysis/1YXgz5b8O856fvTl25Yrld,107387,4,9,l'chaim
L'chaim,Хор Турецкого,1YXgz5b8O856fvTl25Yrld,0.624,0.819,10,-5.695,0,0.0415,0.747,0.0,0.0666,0.689,141.918,audio_features,1YXgz5b8O856fvTl25Yrld,spotify:track:1YXgz5b8O856fvTl25Yrld,https://api.spotify.com/v1/tracks/1YXgz5b8O856fvTl25Yrld,https://api.spotify.com/v1/audio-analysis/1YXgz5b8O856fvTl25Yrld,107387,4,9,l'chaim
Hava Nagila,Gad Elbaz,47ZjVggJwowqICKdce7aoo,0.698,0.858,11,-5.393,0,0.0348,0.000608,0.000591,0.207,0.421,128.013,audio_features,47ZjVggJwowqICKdce7aoo,spotify:track:47ZjVggJwowqICKdce7aoo,https://api.spotify.com/v1/tracks/47ZjVggJwowqICKdce7aoo,https://api.spotify.com/v1/audio-analysis/47ZjVggJwowqICKdce7aoo,234856,4,5,havanagila
Hava Nagila (Хава нагила),Duet Margo-Rita,2FFNamy9ZZHDpQwsP19f0w,0.661,0.798,2,-7.719,1,0.0759,0.219,0.0,0.185,0.514,135.1,audio_features,2FFNamy9ZZHDpQwsP19f0w,spotify:track:2FFNamy9ZZHDpQwsP19f0w,https://api.spotify.com/v1/tracks/2FFNamy9ZZHDpQwsP19f0w,https://api.spotify.com/v1/audio-analysis/2FFNamy9ZZHDpQwsP19f0w,257493,4,8,havanagila(хаванагила)
Gypsies (Цыгане),Margarita Zelenaia,1J1V6FhZSXpviSbDGXWwze,0.376,0.509,0,-9.721,0,0.0341,0.0819,0.0,0.622,0.396,117.67,audio_features,1J1V6FhZSXpviSbDGXWwze,spotify:track:1J1V6FhZSXpviSbDGXWwze,https://api.spotify.com/v1/tracks/1J1V6FhZSXpviSbDGXWwze,https://api.spotify.com/v1/audio-analysis/1J1V6FhZSXpviSbDGXWwze,238067,4,4,gypsies(цыгане)
Tum Balalaika (Тум балалайка),Duet Margo-Rita,6cltaWVo8BGsuztd768SKE,0.335,0.605,10,-8.055,0,0.04,0.387,5.46e-06,0.272,0.406,97.547,audio_features,6cltaWVo8BGsuztd768SKE,spotify:track:6cltaWVo8BGsuztd768SKE,https://api.spotify.com/v1/tracks/6cltaWVo8BGsuztd768SKE,https://api.spotify.com/v1/audio-analysis/6cltaWVo8BGsuztd768SKE,211653,3,0,tumbalalaika(тумбалалайка)
King Without a Crown,Matisyahu,3NkIfsiFHnljGrlXSD2AJ3,0.697,0.859,5,-5.306,0,0.19,0.0349,0.0,0.0931,0.696,93.78,audio_features,3NkIfsiFHnljGrlXSD2AJ3,spotify:track:3NkIfsiFHnljGrlXSD2AJ3,https://api.spotify.com/v1/tracks/3NkIfsiFHnljGrlXSD2AJ3,https://api.spotify.com/v1/audio-analysis/3NkIfsiFHnljGrlXSD2AJ3,222387,4,2,kingwithoutacrown
Work It Out (feat. Digital Farm Animals),Netsky,7L2H9LWWKBLhITaUZLFMdy,0.468,0.887,11,-2.936,0,0.046,0.00569,1.93e-05,0.0528,0.222,86.016,audio_features,7L2H9LWWKBLhITaUZLFMdy,spotify:track:7L2H9LWWKBLhITaUZLFMdy,https://api.spotify.com/v1/tracks/7L2H9LWWKBLhITaUZLFMdy,https://api.spotify.com/v1/audio-analysis/7L2H9LWWKBLhITaUZLFMdy,198147,4,5,workitout(feat.digitalfarmanimals)
Work It Out (feat. Digital Farm Animals),Digital Farm Animals,7L2H9LWWKBLhITaUZLFMdy,0.468,0.887,11,-2.936,0,0.046,0.00569,1.93e-05,0.0528,0.222,86.016,audio_features,7L2H9LWWKBLhITaUZLFMdy,spotify:track:7L2H9LWWKBLhITaUZLFMdy,https://api.spotify.com/v1/tracks/7L2H9LWWKBLhITaUZLFMdy,https://api.spotify.com/v1/audio-analysis/7L2H9LWWKBLhITaUZLFMdy,198147,4,5,workitout(feat.digitalfarmanimals)
Show U Off,Chairlift,7mCOGfiYuxpQK3RxdK3Wez,0.786,0.677,9,-5.464,1,0.12,0.0251,2.42e-05,0.116,0.544,99.975,audio_features,7mCOGfiYuxpQK3RxdK3Wez,spotify:track:7mCOGfiYuxpQK3RxdK3Wez,https://api.spotify.com/v1/tracks/7mCOGfiYuxpQK3RxdK3Wez,https://api.spotify.com/v1/audio-analysis/7mCOGfiYuxpQK3RxdK3Wez,212520,4,1,showuoff
Wishful Thinking,Ben Hobbs,79lvJRTc9NQbQJjtFd3IbI,0.608,0.693,0,-8.138,0,0.0422,0.0865,0.0149,0.115,0.348,156.028,audio_features,79lvJRTc9NQbQJjtFd3IbI,spotify:track:79lvJRTc9NQbQJjtFd3IbI,https://api.spotify.com/v1/tracks/79lvJRTc9NQbQJjtFd3IbI,https://api.spotify.com/v1/audio-analysis/79lvJRTc9NQbQJjtFd3IbI,223798,4,5,wishfulthinking
Someone Else (feat. Dan Reynolds),Steve Angello,2QSXNH1oWrayzVhUZEw9vQ,0.541,0.539,2,-4.556,0,0.0533,0.0431,0.0,0.0716,0.138,129.917,audio_features,2QSXNH1oWrayzVhUZEw9vQ,spotify:track:2QSXNH1oWrayzVhUZEw9vQ,https://api.spotify.com/v1/tracks/2QSXNH1oWrayzVhUZEw9vQ,https://api.spotify.com/v1/audio-analysis/2QSXNH1oWrayzVhUZEw9vQ,303627,4,5,someoneelse(feat.danreynolds)
Someone Else (feat. Dan Reynolds),Dan Reynolds,2QSXNH1oWrayzVhUZEw9vQ,0.541,0.539,2,-4.556,0,0.0533,0.0431,0.0,0.0716,0.138,129.917,audio_features,2QSXNH1oWrayzVhUZEw9vQ,spotify:track:2QSXNH1oWrayzVhUZEw9vQ,https://api.spotify.com/v1/tracks/2QSXNH1oWrayzVhUZEw9vQ,https://api.spotify.com/v1/audio-analysis/2QSXNH1oWrayzVhUZEw9vQ,303627,4,5,someoneelse(feat.danreynolds)
Trouble Ahead,WØLFFE,2Ywlnp34ifPZrJqjKCCPsd,0.349,0.49,0,-8.586,1,0.0426,0.608,5.44e-05,0.102,0.148,169.856,audio_features,2Ywlnp34ifPZrJqjKCCPsd,spotify:track:2Ywlnp34ifPZrJqjKCCPsd,https://api.spotify.com/v1/tracks/2Ywlnp34ifPZrJqjKCCPsd,https://api.spotify.com/v1/audio-analysis/2Ywlnp34ifPZrJqjKCCPsd,203008,4,3,troubleahead
Higher Than I've Ever Been (feat. Dominic Lalli),Gibbz,1cH8OqrGa7TESdTxzeAiuz,0.592,0.235,9,-6.851,0,0.218,0.13,3.42e-06,0.118,0.727,105.771,audio_features,1cH8OqrGa7TESdTxzeAiuz,spotify:track:1cH8OqrGa7TESdTxzeAiuz,https://api.spotify.com/v1/tracks/1cH8OqrGa7TESdTxzeAiuz,https://api.spotify.com/v1/audio-analysis/1cH8OqrGa7TESdTxzeAiuz,216000,4,14,higherthani'veeverbeen(feat.dominiclalli)
Higher Than I've Ever Been (feat. Dominic Lalli),Dominic Lalli,1cH8OqrGa7TESdTxzeAiuz,0.592,0.235,9,-6.851,0,0.218,0.13,3.42e-06,0.118,0.727,105.771,audio_features,1cH8OqrGa7TESdTxzeAiuz,spotify:track:1cH8OqrGa7TESdTxzeAiuz,https://api.spotify.com/v1/tracks/1cH8OqrGa7TESdTxzeAiuz,https://api.spotify.com/v1/audio-analysis/1cH8OqrGa7TESdTxzeAiuz,216000,4,14,higherthani'veeverbeen(feat.dominiclalli)
Choke,King Charles,0SyQkD4oa1NU3XeEXb7DGI,0.237,0.594,7,-4.883,1,0.036,0.353,0.000159,0.0953,0.189,180.27,audio_features,0SyQkD4oa1NU3XeEXb7DGI,spotify:track:0SyQkD4oa1NU3XeEXb7DGI,https://api.spotify.com/v1/tracks/0SyQkD4oa1NU3XeEXb7DGI,https://api.spotify.com/v1/audio-analysis/0SyQkD4oa1NU3XeEXb7DGI,223840,4,10,choke
Are U Having Any Fun? (feat. Meghan Tonjes),Hoodie Allen,6FbukFztGTLdIDNLUsnsoK,0.791,0.521,2,-4.822,0,0.132,0.0716,0.0,0.143,0.574,95.993,audio_features,6FbukFztGTLdIDNLUsnsoK,spotify:track:6FbukFztGTLdIDNLUsnsoK,https://api.spotify.com/v1/tracks/6FbukFztGTLdIDNLUsnsoK,https://api.spotify.com/v1/audio-analysis/6FbukFztGTLdIDNLUsnsoK,183053,4,2,areuhavinganyfun?(feat.meghantonjes)
Are U Having Any Fun? (feat. Meghan Tonjes),Meghan Tonjes,6FbukFztGTLdIDNLUsnsoK,0.791,0.521,2,-4.822,0,0.132,0.0716,0.0,0.143,0.574,95.993,audio_features,6FbukFztGTLdIDNLUsnsoK,spotify:track:6FbukFztGTLdIDNLUsnsoK,https://api.spotify.com/v1/tracks/6FbukFztGTLdIDNLUsnsoK,https://api.spotify.com/v1/audio-analysis/6FbukFztGTLdIDNLUsnsoK,183053,4,2,areuhavinganyfun?(feat.meghantonjes)
Nobody Wins,Brian Fallon,7F5BXMb4yK6RWTxnplxMdl,0.563,0.836,7,-4.482,1,0.028,0.0258,0.0,0.362,0.737,124.994,audio_features,7F5BXMb4yK6RWTxnplxMdl,spotify:track:7F5BXMb4yK6RWTxnplxMdl,https://api.spotify.com/v1/tracks/7F5BXMb4yK6RWTxnplxMdl,https://api.spotify.com/v1/audio-analysis/7F5BXMb4yK6RWTxnplxMdl,166600,4,1,nobodywins
Perfect Tense,Fallulah,5TVTqtFNqOlOKGtEHeBUeh,0.638,0.779,2,-4.736,1,0.0397,0.0564,1.07e-05,0.111,0.383,94.007,audio_features,5TVTqtFNqOlOKGtEHeBUeh,spotify:track:5TVTqtFNqOlOKGtEHeBUeh,https://api.spotify.com/v1/tracks/5TVTqtFNqOlOKGtEHeBUeh,https://api.spotify.com/v1/audio-analysis/5TVTqtFNqOlOKGtEHeBUeh,220893,4,11,perfecttense
Help I'm Alive,Metric,1z4xjDLLWJgG48Bn8OCxZv,0.565,0.877,5,-4.561,0,0.0614,0.00813,0.00251,0.26,0.389,118.484,audio_features,1z4xjDLLWJgG48Bn8OCxZv,spotify:track:1z4xjDLLWJgG48Bn8OCxZv,https://api.spotify.com/v1/tracks/1z4xjDLLWJgG48Bn8OCxZv,https://api.spotify.com/v1/audio-analysis/1z4xjDLLWJgG48Bn8OCxZv,285920,4,5,helpi'malive
Gold Guns Girls,Metric,5WH2HL7ZrVu9n51viwbdJw,0.49,0.96,9,-5.385,0,0.0562,0.000919,0.0441,0.0768,0.82,179.975,audio_features,5WH2HL7ZrVu9n51viwbdJw,spotify:track:5WH2HL7ZrVu9n51viwbdJw,https://api.spotify.com/v1/tracks/5WH2HL7ZrVu9n51viwbdJw,https://api.spotify.com/v1/audio-analysis/5WH2HL7ZrVu9n51viwbdJw,245307,4,10,goldgunsgirls
Lie Lie Lie - Live from 11th Street Records,Metric,2cDGeAYyFTICmBsAwn64ef,0.545,0.448,4,-7.856,0,0.0301,0.516,0.0,0.123,0.334,129.391,audio_features,2cDGeAYyFTICmBsAwn64ef,spotify:track:2cDGeAYyFTICmBsAwn64ef,https://api.spotify.com/v1/tracks/2cDGeAYyFTICmBsAwn64ef,https://api.spotify.com/v1/audio-analysis/2cDGeAYyFTICmBsAwn64ef,222103,4,5,lielielie-livefrom11thstreetrecords
Me and My Guitar,Tep No,13SwfYe1rAehjzZCYNcXwb,0.762,0.623,4,-5.921,0,0.0303,0.015,0.0869,0.437,0.0681,120.0,audio_features,13SwfYe1rAehjzZCYNcXwb,spotify:track:13SwfYe1rAehjzZCYNcXwb,https://api.spotify.com/v1/tracks/13SwfYe1rAehjzZCYNcXwb,https://api.spotify.com/v1/audio-analysis/13SwfYe1rAehjzZCYNcXwb,246996,4,5,meandmyguitar
The Wheel (edit),PJ Harvey,4t3jGGtN3eaACZdszyDU2K,0.582,0.899,8,-6.683,1,0.0304,0.0878,0.268,0.127,0.738,137.935,audio_features,4t3jGGtN3eaACZdszyDU2K,spotify:track:4t3jGGtN3eaACZdszyDU2K,https://api.spotify.com/v1/tracks/4t3jGGtN3eaACZdszyDU2K,https://api.spotify.com/v1/audio-analysis/4t3jGGtN3eaACZdszyDU2K,239440,4,1,thewheel(edit)
House Of Moody,Jimi Charles Moody,59YX7tyqUGtLcwHwyGR1so,0.532,0.958,8,-5.598,1,0.0905,0.00829,0.0,0.246,0.142,124.931,audio_features,59YX7tyqUGtLcwHwyGR1so,spotify:track:59YX7tyqUGtLcwHwyGR1so,https://api.spotify.com/v1/tracks/59YX7tyqUGtLcwHwyGR1so,https://api.spotify.com/v1/audio-analysis/59YX7tyqUGtLcwHwyGR1so,219113,4,16,houseofmoody
Gone,Day Wave,6OJMVcgJYX3rJrjN6txUOI,0.537,0.802,3,-7.908,1,0.03,0.504,0.106,0.15,0.537,144.976,audio_features,6OJMVcgJYX3rJrjN6txUOI,spotify:track:6OJMVcgJYX3rJrjN6txUOI,https://api.spotify.com/v1/tracks/6OJMVcgJYX3rJrjN6txUOI,https://api.spotify.com/v1/audio-analysis/6OJMVcgJYX3rJrjN6txUOI,221975,4,10,gone
Turning a Hand,Francis,1pGikkyyADaWcy4Esi3XNX,0.424,0.681,1,-5.367,0,0.0301,0.315,0.0449,0.111,0.0771,98.25,audio_features,1pGikkyyADaWcy4Esi3XNX,spotify:track:1pGikkyyADaWcy4Esi3XNX,https://api.spotify.com/v1/tracks/1pGikkyyADaWcy4Esi3XNX,https://api.spotify.com/v1/audio-analysis/1pGikkyyADaWcy4Esi3XNX,290031,3,0,turningahand
Shackled Up,Alex Vargas,0Lyp29r2FwBglXo3DOGeDh,0.61,0.582,1,-6.901,0,0.176,0.711,0.00361,0.11,0.23,90.057,audio_features,0Lyp29r2FwBglXo3DOGeDh,spotify:track:0Lyp29r2FwBglXo3DOGeDh,https://api.spotify.com/v1/tracks/0Lyp29r2FwBglXo3DOGeDh,https://api.spotify.com/v1/audio-analysis/0Lyp29r2FwBglXo3DOGeDh,211084,4,5,shackledup
Cold Winter Love,Alexander Asp,4rVjnWjnmoH9PaXDSGedba,0.326,0.29,1,-8.064,1,0.0292,0.859,3.09e-05,0.252,0.206,144.254,audio_features,4rVjnWjnmoH9PaXDSGedba,spotify:track:4rVjnWjnmoH9PaXDSGedba,https://api.spotify.com/v1/tracks/4rVjnWjnmoH9PaXDSGedba,https://api.spotify.com/v1/audio-analysis/4rVjnWjnmoH9PaXDSGedba,220265,4,3,coldwinterlove
Lost,TENDER,2AQq2h8wys4MZwGhiSCFkc,0.529,0.567,6,-7.662,1,0.0381,0.1,0.0604,0.091,0.305,173.968,audio_features,2AQq2h8wys4MZwGhiSCFkc,spotify:track:2AQq2h8wys4MZwGhiSCFkc,https://api.spotify.com/v1/tracks/2AQq2h8wys4MZwGhiSCFkc,https://api.spotify.com/v1/audio-analysis/2AQq2h8wys4MZwGhiSCFkc,268000,4,10,lost
Space & Time,FMLYBND,69bDWDEg9u92Aghf0eyUjH,0.547,0.819,9,-5.06,0,0.0375,0.00125,2.3e-05,0.309,0.588,110.001,audio_features,69bDWDEg9u92Aghf0eyUjH,spotify:track:69bDWDEg9u92Aghf0eyUjH,https://api.spotify.com/v1/tracks/69bDWDEg9u92Aghf0eyUjH,https://api.spotify.com/v1/audio-analysis/69bDWDEg9u92Aghf0eyUjH,229512,4,5,space&time
The Ransom,Catey Shaw,6wAKUpbP54YlAzRSqLWRuf,0.769,0.538,0,-6.89,1,0.0311,0.0411,0.000497,0.0962,0.709,119.976,audio_features,6wAKUpbP54YlAzRSqLWRuf,spotify:track:6wAKUpbP54YlAzRSqLWRuf,https://api.spotify.com/v1/tracks/6wAKUpbP54YlAzRSqLWRuf,https://api.spotify.com/v1/audio-analysis/6wAKUpbP54YlAzRSqLWRuf,236000,4,11,theransom
Drive,Glades,7GWaGnbGZEg1Pquhr07cVz,0.589,0.72,0,-6.706,1,0.0273,0.161,0.00013,0.0995,0.353,128.014,audio_features,7GWaGnbGZEg1Pquhr07cVz,spotify:track:7GWaGnbGZEg1Pquhr07cVz,https://api.spotify.com/v1/tracks/7GWaGnbGZEg1Pquhr07cVz,https://api.spotify.com/v1/audio-analysis/7GWaGnbGZEg1Pquhr07cVz,187915,4,8,drive
Heading Home,Gryffin,4iZ3YEN89TU8Uwan4NwkB8,0.582,0.914,11,-4.097,1,0.0573,0.0119,0.000408,0.201,0.268,118.076,audio_features,4iZ3YEN89TU8Uwan4NwkB8,spotify:track:4iZ3YEN89TU8Uwan4NwkB8,https://api.spotify.com/v1/tracks/4iZ3YEN89TU8Uwan4NwkB8,https://api.spotify.com/v1/audio-analysis/4iZ3YEN89TU8Uwan4NwkB8,271147,4,16,headinghome
Heading Home,Josef Salvat,4iZ3YEN89TU8Uwan4NwkB8,0.582,0.914,11,-4.097,1,0.0573,0.0119,0.000408,0.201,0.268,118.076,audio_features,4iZ3YEN89TU8Uwan4NwkB8,spotify:track:4iZ3YEN89TU8Uwan4NwkB8,https://api.spotify.com/v1/tracks/4iZ3YEN89TU8Uwan4NwkB8,https://api.spotify.com/v1/audio-analysis/4iZ3YEN89TU8Uwan4NwkB8,271147,4,16,headinghome
Flatlining,She Is We,5SHPqQmCmNkUpYBV6uTO7S,0.475,0.55,5,-6.422,1,0.0264,0.00969,0.000252,0.296,0.224,73.993,audio_features,5SHPqQmCmNkUpYBV6uTO7S,spotify:track:5SHPqQmCmNkUpYBV6uTO7S,https://api.spotify.com/v1/tracks/5SHPqQmCmNkUpYBV6uTO7S,https://api.spotify.com/v1/audio-analysis/5SHPqQmCmNkUpYBV6uTO7S,228880,4,8,flatlining
Wild West,Lissie,4HiRmXviknHG0hn2WVTG1Y,0.516,0.728,6,-6.487,0,0.0454,0.114,0.000295,0.0757,0.167,121.967,audio_features,4HiRmXviknHG0hn2WVTG1Y,spotify:track:4HiRmXviknHG0hn2WVTG1Y,https://api.spotify.com/v1/tracks/4HiRmXviknHG0hn2WVTG1Y,https://api.spotify.com/v1/audio-analysis/4HiRmXviknHG0hn2WVTG1Y,230027,4,5,wildwest
Help Me Run Away,St. Lucia,6o14cBkDijtlVL9So2Os4p,0.521,0.929,7,-5.064,1,0.0704,0.0021,0.0011,0.124,0.322,158.003,audio_features,6o14cBkDijtlVL9So2Os4p,spotify:track:6o14cBkDijtlVL9So2Os4p,https://api.spotify.com/v1/tracks/6o14cBkDijtlVL9So2Os4p,https://api.spotify.com/v1/audio-analysis/6o14cBkDijtlVL9So2Os4p,287747,4,10,helpmerunaway
Inheritance,Harriet,2ypVXIeQ6g6PAqRJY029yt,0.517,0.931,9,-4.957,1,0.0494,0.0656,0.000695,0.106,0.803,145.076,audio_features,2ypVXIeQ6g6PAqRJY029yt,spotify:track:2ypVXIeQ6g6PAqRJY029yt,https://api.spotify.com/v1/tracks/2ypVXIeQ6g6PAqRJY029yt,https://api.spotify.com/v1/audio-analysis/2ypVXIeQ6g6PAqRJY029yt,213013,3,0,inheritance
Unstoppable,Sia,4W7uMjg5a9ZqgNZzpY6ekk,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,4W7uMjg5a9ZqgNZzpY6ekk,spotify:track:4W7uMjg5a9ZqgNZzpY6ekk,https://api.spotify.com/v1/tracks/4W7uMjg5a9ZqgNZzpY6ekk,https://api.spotify.com/v1/audio-analysis/4W7uMjg5a9ZqgNZzpY6ekk,217747,4,10,unstoppable
Love Is Blind,Låpsley,2r7VBfBV1MnBQDtaPD39Gp,0.412,0.663,1,-6.496,1,0.0615,0.549,0.0011,0.0978,0.16,159.69,audio_features,2r7VBfBV1MnBQDtaPD39Gp,spotify:track:2r7VBfBV1MnBQDtaPD39Gp,https://api.spotify.com/v1/tracks/2r7VBfBV1MnBQDtaPD39Gp,https://api.spotify.com/v1/audio-analysis/2r7VBfBV1MnBQDtaPD39Gp,250083,4,10,loveisblind
White Privilege II (feat. Jamila Woods),Macklemore & Ryan Lewis,4YfMx5TstHUTCEPzOl4aSm,0.519,0.574,1,-7.696,1,0.184,0.633,0.0,0.271,0.434,100.22,audio_features,4YfMx5TstHUTCEPzOl4aSm,spotify:track:4YfMx5TstHUTCEPzOl4aSm,https://api.spotify.com/v1/tracks/4YfMx5TstHUTCEPzOl4aSm,https://api.spotify.com/v1/audio-analysis/4YfMx5TstHUTCEPzOl4aSm,525800,3,7,whiteprivilegeii(feat.jamilawoods)
White Privilege II (feat. Jamila Woods),Jamila Woods,4YfMx5TstHUTCEPzOl4aSm,0.519,0.574,1,-7.696,1,0.184,0.633,0.0,0.271,0.434,100.22,audio_features,4YfMx5TstHUTCEPzOl4aSm,spotify:track:4YfMx5TstHUTCEPzOl4aSm,https://api.spotify.com/v1/tracks/4YfMx5TstHUTCEPzOl4aSm,https://api.spotify.com/v1/audio-analysis/4YfMx5TstHUTCEPzOl4aSm,525800,3,7,whiteprivilegeii(feat.jamilawoods)
Ocean,Boy Kiss Girl,3WmO6XcSMQhw2MalKEaMsd,0.714,0.76,2,-5.896,1,0.0299,0.179,6.37e-06,0.127,0.793,118.002,audio_features,3WmO6XcSMQhw2MalKEaMsd,spotify:track:3WmO6XcSMQhw2MalKEaMsd,https://api.spotify.com/v1/tracks/3WmO6XcSMQhw2MalKEaMsd,https://api.spotify.com/v1/audio-analysis/3WmO6XcSMQhw2MalKEaMsd,164746,4,11,ocean
Spirits,The Strumbellas,0VhDlpezWuAgOnfOCx2fRv,0.552,0.724,0,-3.698,1,0.0271,0.169,0.0,0.11,0.774,80.516,audio_features,0VhDlpezWuAgOnfOCx2fRv,spotify:track:0VhDlpezWuAgOnfOCx2fRv,https://api.spotify.com/v1/tracks/0VhDlpezWuAgOnfOCx2fRv,https://api.spotify.com/v1/audio-analysis/0VhDlpezWuAgOnfOCx2fRv,203653,4,11,spirits
Gone,JR JR,3mxMrdo3fJjDbb64nagoXR,0.62,0.892,2,-3.664,1,0.0531,0.054,0.000687,0.207,0.418,129.96,audio_features,3mxMrdo3fJjDbb64nagoXR,spotify:track:3mxMrdo3fJjDbb64nagoXR,https://api.spotify.com/v1/tracks/3mxMrdo3fJjDbb64nagoXR,https://api.spotify.com/v1/audio-analysis/3mxMrdo3fJjDbb64nagoXR,227507,4,11,gone
Is There Somewhere,Halsey,5XijWLBY0vwl5MPUpQA2Ha,0.507,0.553,9,-7.62,1,0.046,0.126,0.000175,0.087,0.181,130.072,audio_features,5XijWLBY0vwl5MPUpQA2Ha,spotify:track:5XijWLBY0vwl5MPUpQA2Ha,https://api.spotify.com/v1/tracks/5XijWLBY0vwl5MPUpQA2Ha,https://api.spotify.com/v1/audio-analysis/5XijWLBY0vwl5MPUpQA2Ha,211669,4,16,istheresomewhere
Proof,Arum Rae,4tJ8xNeCmshWDvN6v2qfNy,0.71,0.251,0,-11.744,1,0.0293,0.383,0.694,0.144,0.422,101.008,audio_features,4tJ8xNeCmshWDvN6v2qfNy,spotify:track:4tJ8xNeCmshWDvN6v2qfNy,https://api.spotify.com/v1/tracks/4tJ8xNeCmshWDvN6v2qfNy,https://api.spotify.com/v1/audio-analysis/4tJ8xNeCmshWDvN6v2qfNy,176613,4,6,proof
Mystery,Boxed In,3fn9ONQl5ibUJZ48reaeXv,0.73,0.691,1,-8.093,0,0.0542,0.0465,0.495,0.133,0.599,108.081,audio_features,3fn9ONQl5ibUJZ48reaeXv,spotify:track:3fn9ONQl5ibUJZ48reaeXv,https://api.spotify.com/v1/tracks/3fn9ONQl5ibUJZ48reaeXv,https://api.spotify.com/v1/audio-analysis/3fn9ONQl5ibUJZ48reaeXv,236627,4,6,mystery
Jellyfish,Alpine,362reL1mnJusZ6t616cWCM,0.66,0.509,10,-9.229,1,0.038,0.126,0.00796,0.12,0.297,89.98,audio_features,362reL1mnJusZ6t616cWCM,spotify:track:362reL1mnJusZ6t616cWCM,https://api.spotify.com/v1/tracks/362reL1mnJusZ6t616cWCM,https://api.spotify.com/v1/audio-analysis/362reL1mnJusZ6t616cWCM,211357,4,16,jellyfish
Hey Hey,BYNON,743mIgZtbHVwDHaEENZ56G,0.747,0.746,11,-6.441,0,0.0372,0.0131,0.00296,0.149,0.465,122.002,audio_features,743mIgZtbHVwDHaEENZ56G,spotify:track:743mIgZtbHVwDHaEENZ56G,https://api.spotify.com/v1/tracks/743mIgZtbHVwDHaEENZ56G,https://api.spotify.com/v1/audio-analysis/743mIgZtbHVwDHaEENZ56G,197705,4,9,heyhey
Hey Hey,BISHØP,743mIgZtbHVwDHaEENZ56G,0.747,0.746,11,-6.441,0,0.0372,0.0131,0.00296,0.149,0.465,122.002,audio_features,743mIgZtbHVwDHaEENZ56G,spotify:track:743mIgZtbHVwDHaEENZ56G,https://api.spotify.com/v1/tracks/743mIgZtbHVwDHaEENZ56G,https://api.spotify.com/v1/audio-analysis/743mIgZtbHVwDHaEENZ56G,197705,4,9,heyhey
Selfish,The Reverb Junkie,42DUsyMgDyljTW5vjPWk5V,0.651,0.626,0,-6.366,0,0.0378,0.104,0.00585,0.244,0.329,77.971,audio_features,42DUsyMgDyljTW5vjPWk5V,spotify:track:42DUsyMgDyljTW5vjPWk5V,https://api.spotify.com/v1/tracks/42DUsyMgDyljTW5vjPWk5V,https://api.spotify.com/v1/audio-analysis/42DUsyMgDyljTW5vjPWk5V,202027,4,5,selfish
